tweet,retweetsCount,favoritesCount
"RT @AstroIronMike: STS-134 mini reunion!  It was great to train again w/ @Astro_Box .  This time for visiting spacecraft rendezvous http://…",17,0
"RT @GLScienceCtr: Dante &amp; @Astro_Box taking a Twinkie break during our @WKYC interview! #spaceadventureweek http://t.co/dTmtMQQn2d http://t…",6,0
"At the Great Lakes Science Center today. Celebrating final day of #SpaceAdventureWeek. Amazing new exhibits! http://t.co/IUuIntAcSY",7,9
"Neil Armstrong was a great inspiration to me (beaten only by my dad). I was 7 y/o when I watched, in awe, as he took the 1st step onto moon.",27,32
"Today was a special day for me. It was an honor to take part in the JSC ceremonies honoring Neil Armstrong. http://t.co/R2WnDRjHGe",32,49
"Photo shows tight quarters: Lee Morin, Shannon &amp; I evaluated egress &amp; cockpit design of Orion test vehicle. http://t.co/Q7sbz5dp2z",7,5
"It has been over 2 years since wearing an LES pressure suit. Shannon &amp; I executed Orion tests this afternoon http://t.co/mHniSY8XBn",18,12
"Congrats to the ATV-4 team! 'Einstein' launched yesterday, delivering cargo to ISS. Check out ISS/ATV overflights at http://t.co/wLwo3U1Iqu",10,14
"RT @Astro_Wheels: 'Cherished memory of the lost...solemn pride to have laid so costly a sacrifice on the altar of freedom.'  ~Lincoln http:…",65,0
"Dr Ting, leader of the AMS team, spoke to a large audience at JSC on Friday. 2 yrs ago, we were installing AMS on ISS http://t.co/J4yuNV5Wa3",15,12
"Col Worden and I spoke to students, faculty, and local citizens at JCC's  second annual Math and Science Conference. http://t.co/v8P7pXwQsP",3,5
"It was an absolute pleasure and honor visiting with Col Al Worden (Apollo 15) at Jackson Community College yesterday. http://t.co/eqPVWOHvLB",8,3
"T-38 display showing us 211 nautical miles from San Antonio. Note 665 knot ground speed. Trip from ELP - EFD: 1 hour. http://t.co/S37qb5Cgeb",11,19
"Happiness = 130 knot tailwind. T-38  winds aloft display showing the stiff westerly tailwind. S TX border in white. http://t.co/VJNo7fDmtm",8,10
"RT @Astro_Cady: 'What do liquids really want to do?' @Astro_Andre's face tells all!  My Answers: http://t.co/qYLEQs3MfF http://t.co/q8dcZTb…",25,0
"Several questions about the Columbia arrival. The name of each STS-107 crew member is represented along the route. https://t.co/GfATbZp722",12,8
"@brianjbradley That is correct. Dave Brown often went by 'Doc Brown'. Doctor, pilot &amp; certified smart guy. Always had the latest IT gadgets.",1,0
"The 5 letter 'points' along the arrival are named after the crew members. MCOOL, DOCCC, and RICCK are three of them. http://t.co/gnINO2TzDe",12,13
"When we return back to Ellington in T-38, we often fly the Columbia arrival in honor of the fallen STS-107 crew. http://t.co/sYxjWSQczP",40,25
"Rick Linnehan &amp; I performed launch/ascent eval of Orion prototype displays being developed in the Rapid Prototype Lab http://t.co/SN9nVxO2Ia",11,11
"Another day at the office for T-38 maintainers. NASA's T-38s have a superior safety record, partly due to this team. http://t.co/iKJKPkH5yv",5,7
"One of the unsung heroes who keep our NASA T-38 fleet in tiptop shape. This leaky nose strut will live to fly again. http://t.co/BtyEKfuBUJ",8,8
"Last night we celebrated 25 yrs of F-15E w current &amp; past F-15E aircrew. Flew 1st combat mission in 1991 w these guys http://t.co/pxX7Wcvqgd",23,17
"On ramp in front of my former jet, F-15E. Met Shannon and Michael there: children of 4th Wing CC Col Jeannie Leavitt. http://t.co/JYXdFyILc6",11,11
"Enjoyed working w Nicole Stott, Joe Acaba, &amp; Shane Kimbrough in SES dome - we are improving our crew ops coordination for visiting vehicles!",3,1
"RT @Astro_Nicole: Robotics sim in dome today w/Shane, @AstroAcaba, Megan, @astro_box, @tuxhouston, James &amp; Jason #captureCygnus http ...",7,0
"One final shot showing Dragon drifting further away from the ISS. This sequence of photos  taken in 5 min timespan http://t.co/Mk4Yr2tGdP",17,9
"Dragon backing away from the ISS and starting its journey back home. Splashdown will occur in a few hours. http://t.co/T5RRpUyeeI",6,2
"Moments before execution of release. The center monitor: Dragon's grapple pin. Right shows Dragon attached to ISS arm http://t.co/4KQS6Wqa8z",13,9
"Left side of photo: Chris and Tom (ISS crew) are seen in the Cupola preparing the robotic workstation for the release http://t.co/I93oBUK917",4,8
"RT @jnmatthew: Five years ago today I saw my first Shuttle launch and took this pic of @Astro_Box and @foreman_mike lifting off. http:// ...",4,0
"Apologize for Tweets you might have seen from me about fitness. My account has been hacked. These Tweets have now been deleted.",0,2
"@nykmanishankar It's hard to believe that it has almost been two years since STS134. Thank you for the nice memory. I will retweet this one.",1,0
"RT @Cmdr_Hadfield: Tonight's Finale: A Dragon, snared and tamed by Canadarm2. Saint George ringing in a new era in the silence of space. ...",1163,0
"Reunion of four of our six crewmembers of STS-134 after work. Roberto is in town &amp; we shared some laughs. Great guys! http://t.co/fg9lEAhZ8P",21,24
"Space X CRS-2 mission poised to launch from Cape Canaveral in 55 minutes! Headed to the International Space Station!  Excitement is high!!!",12,6
"At the cape during Dragon cargo load out. Space X team poses at the base of Falcon 9 - in prep for a March 1 launch. http://t.co/4Cyv5X6J",29,8
"Perfect day! 8 hours of EVA training w Thomas &amp; Andy (new ESA astronauts), then fly T-38 to the cape for Dragon CEIT! http://t.co/pGxZjnPu",14,7
"Exactly 10 years ago we lost STS-107. KSC Visitors Center hosted a ceremony with guests and a missing man T-38 flyover http://t.co/1jE46ZLP",49,16
"This week, and particularly today, groups have gathered all around the country to remember crewmembers aboard Apollo 1, STS-51L and STS-107.",29,8
"Today, our country, our nation &amp; our world solemnly remember the sacrifices of the heroes who gave their lives executing manned exploration.",60,17
"@hansmatic  It was great getting to work again w Hans and Alicia at the 20th Annual @YADNASA #YAD2012 #STS123 #STS134 http://t.co/ezI2BHKK",3,1
"Huge celebration at MLK Jr &amp; Crenshaw. 1000s gathered as Endeavour approaches. Debbie Allen dance group performing now http://t.co/MTt0cyo1",25,4
"What an incredible effort to navigate Space Shuttle Endeavour through the streets of LA. An amazing sight! http://t.co/zHkeBw8L",51,23
"RT @SuperDave9997: Mrs. Maureen Robinson of the Jupiter 2 , June Lockhart is Going Strong, Houston, We Don't Have a Problem :-)@Astro_Box",2,0
"RT @AstroIronMike: In Inglewood and Los Angeles helping Endeavour home. With Kay Hire and @Astro_Box   Wow! http://t.co/OWC8gKUw",29,0
"June Lockhart addressed the crowd at the Inglewood Forum, along with other dignitaries. The excitement was incredible! http://t.co/ZbGQvFzL",19,16
"They just stopped all the traffic on the 405. I don't know if that's ever happened before. We are ready to roll! http://t.co/PLQLBGZz",37,23
"Standing in front of Endeavour with Jeff Rudolph the President of the California Science Center with Garrett and Mark. http://t.co/dsIOJvHH",16,7
"It's 11:11 and Endeavour is about ready to cross the Manchester bridge over the 405. There's a huge crowd. http://t.co/ir0wZBEx",45,19
"Mike Fincke in the rear cockpit of the T-38. We flew last week - always a pleasure to fly with my former crew mates! http://t.co/65ob7agg",28,9
"Here's a shot of our NASA exhibit at Duluth airshow. Our team hopes to inspire the next generation of space explorers. http://t.co/1tWORuqh",21,6
"Spanky, Taz, Drew and I are at crew quarters, awaiting the departure of Endeavour. It's a bittersweet reunion. http://t.co/w3NrdxgW",14,13
"Our STS-134 crew is at the Cape for Endeavour's fly out. The weather is not cooperating, so the fly out is delayed. http://t.co/FFP0axgM",10,4
"We are at the Cape for Endeavour fly out. The weather is not coooperating, so we're delaying until at least tomorrow http://t.co/KlNOaT6L",14,2
"Emotional &amp; inspirational memorial in Wapakoneta tonight. The sky clear, the moon near full, and we remembered Neil A. http://t.co/gxNCQmDW",35,11
"Doug Wheelock took amazing shots of weather from ISS. I never saw a hurricane from space but saw Isaac from T-38 today http://t.co/WF8cd8Au",23,12
"Spent most of day w Chris Cassidy 2nd-ever Navy SEAL turned astronaut. Incredible stories about his Navy SEAL missions http://t.co/sTVcyLZr",14,10
"“@GTCorey: we need to be inspired again as your generation was. Wish people were as excited by current space expl' = my mission these days..",0,0
"“@PopoagieForever: I watched at grandparents' house too, then went outside &amp; looked at the moon with binoculars and pretended to see them.”",0,0
"I watched in awe when I was 7 yrs old. B &amp; W TV at my grandparents house w my brother &amp; sister. Neil A. was the greatest inspiration for me.",30,16
"Extremely shocked &amp; saddened after hearing of Neil Armstrong's passing. He was a world treasure, epitome of NASA's finest &amp; my personal hero",27,15
"Video showing Crew Cockpit Trainer #1 initially exiting the Super Guppy. Trainer will be transported to museum shortly. http://t.co/9momcScb",11,2
"BTW, I'd like to thank John Johnston and Jim Copes for taking several of Tweeted photos. Also thanks to local media: TV, radio &amp; newspapers.",0,0
"Oh yeah. Ray J (other Greg Johnson &amp; STS-125 pilot for final Hubble servicing mission) was copilot aboard Super Guppy. Nice reunion for us!",0,2
"I was thrilled to join in event. I went to high school in this area and spent many hours training in CCT1 for STS-123. http://t.co/1kZ6fiQC",2,2
"Cockpit photo inside the Super Guppy. Gen. Hudson, director of the museum, &amp; pilot Rick Hull. Hull performed landing. http://t.co/AOvaZ4wj",1,1
"CCT1 or Crew Cockpit Trainer #1 will serve as a unique Space Shuttle hands-on exhibit at the National Museum of USAF! http://t.co/KRdwZKLr",5,0
"The crew of the Super Guppy was kind enough to pose with me for a photo shot at Wright-Patterson shortly after landing http://t.co/yqNv8U40",13,2
"The Super Guppy is an interesting and unique airplane that has moved huge objects for NASA over the last three decades http://t.co/6xDrjCZi",12,5
"Incredible day at Wright-Patterson AFB, home of the National Museum of the Air Force. CCT1 arrives on the Super Guppy. http://t.co/6FDnmOjC",9,5
"I showed the Air Force group some sites around JSC including sims, mockups, MCC, &amp; this original Apollo Control Room. http://t.co/wjrzw9Rt",8,4
"Back at JSC at the end of this past week. Highlights: flew the T-38 and escorted around a group of Air Force officers. http://t.co/AkxVeJJv",2,1
"RT @KaitMcCready: Aeronautics fact-more US planes were lost bc of ice in ww2 than to enemy planes, so @nasaglenn led research to solve i ...",9,0
"RT @waf102: @dpcnasa @BeThePlus @Astro_Box #smacatnasa Group Pic! http://t.co/d0uferZF",4,0
"@dpcnasa The combined group heard talks from managers etc from NASA Glenn and then went to tour several of the facilities here on the lab.",0,0
"@dpcnasa Enjoyable social at Glenn tonight: young professionals from both NASA Glenn &amp; the Greater Cleveland Partnership social media group.",2,0
"Glenn, along w other 9 NASA centers, hosted Curiosity landing events. Rockin Robots at Natural History Museum on 6 Aug http://t.co/FjM9Xuif",5,1
"Tweet up was addressed by Ray Lugo, Glenn's Center Director, &amp; toured several facilities that helped design Curiosity! http://t.co/lzadgKsY",8,3
"Here's a shot of the group (just assembled) at Curiosity Tweet Up held on Friday, Aug 3, at NASA Glenn, Cleveland OH. http://t.co/km1H76ew",7,4
"@JonathanESmith Thanks for coming to NASA Glenn for our social celebrating the Curiosity landing on Mars. Photos to come once I fix iPhone!",0,0
"Our STS-134 crew ended a 3 day whirlwind visit here in Geneva (CERN) at Dr Ting's home last night. Wonderful dinner party w world class food",6,5
"RT @AstroIronMike: About to descend into the Large Hadron Collider!  How cool. This is where 'Higgs boson' was found! http://t.co/39f8Jbz4",32,0
"Astronaut Sally Ride was a pathfinder, a leader, and an icon we all looked up to in the corps. Image gallery &amp; video: http://t.co/gsfKqzjP .",47,8
"RT @TheRealBuzz: So sorry to hear of the loss of my friend and fellow astronaut Sally Ride. You will always be an inspiration for women  ...",968,0
"The hike back was extremely challenging - taxing us emotionally and physically. A memory that will never be forgotten. http://t.co/npXHHjpX",11,6
"Mark Kelly removes his crampons after 1st half of exhilarating hike. At refuge we eat, install the plaque, hike back! http://t.co/1aJ9MTgF",0,0
"View looking back after 150 meters - we entered the ice on this ridge line - dramatic 400m drops inches from our feet. http://t.co/H9IHh3aZ",10,8
"Mark, Roberto, and I, together with spouses &amp; guides, w crampons, roped ourselves together &amp; made a challenging hike. http://t.co/7IjMHFgY",3,2
"Arrival in Geneva. STS 134 crew ex for Roberto, who is arriving later today. We're meeting with folks at CERN to start. http://t.co/0WHlSsRN",14,4
"Lunch was hosted by Karen, the current owner of Neil Armstrong's boyhood home, at 601 West Benton Street. http://t.co/R3QYnNtl",6,5
"I'm in Wapakoneta this weekend helping the Armstrong Museum celebrate the anniversary of man's first step on the moon. http://t.co/e2uk6Vbt",19,12
"The GCP young professionals group (social media advisory committee) is meeting our leaders/developing profs and learning more about Glenn.",4,0
"Our Developing Professionals Club at NASA Glenn is hosting a 9 Aug visit by young prof club from the Greater Cleveland Partnership. Win Win!",4,3
"RT @dpcnasa: @Astro_Box @NASAglenn @BeThePlus #SMAC at NASA Glenn on August 9th 2012!",4,0
"Posing with Jim Converse, a crewmember on Intrepid's last cruise. I shared my experience as Endeavour's last PLT. Wow! http://t.co/FxfuGDPf",3,1
"My new friends: EA-18G drivers at Dayton AIr Show. LT FOJACS Simms, LT Boy George, LTJG Webelo Marucci, LTJG UDA Worst. http://t.co/bjzQ1zQq",6,3
"Pictured next to Major 'Howler' Wehle, weapon systems officer of this F-15E. Our NASA team shares exhibit area closeby. http://t.co/PJQApWNx",2,2
"Dayton Air Show - birthplace of aviation, next to an F-15E. I logged some hours in this fine machine in the early 90s. http://t.co/cKg9Tm8G",11,0
"Spending the weekend in Ohio at the Dayton Air Show.  At the parade last night we exchanged momentos w local officials. http://t.co/PB85WQBV",5,2
"Dex was a lovable guy with  a strong work ethic. He was selected to command a space shuttle on his 2nd flight: STS-131. http://t.co/3sbOuwW4",20,6
"Alan Poindexter 'Dex' passed away today in a jet ski accident. He was a talented, courageous Navy veteran with gifts... http://t.co/AC0sHbWm",39,5
"Visited some of the popular sites in NYC with the fam. Standing at the base of Miss Liberty is an emotional experience. http://t.co/5Z6jYvux",6,5
"Smiling crew mate in T-38 back seat. Kate is in most recent astronaut class &amp; performs excellently in flight training. http://t.co/T8UP40iw",9,5
"Whoa. That isn't cotten candy! Actually, the thunderstorm clouds can be quite beautiful as long as you stay out of them http://t.co/gEZI7Or5",36,17
"Zipping along in the T-38 last Friday. There was weather in Louisiana, but the excellent avionics helped me steer clear http://t.co/OWj3QRNs",6,3
"Headed back to work (Cleveland) yesterday, but not before an incredibly scrumptious Father's Day breakfast was served. http://t.co/ubVqrf8O",2,1
"Have you seen The Avengers?  Check out http://t.co/jeg9tKtB The opening scenes were filmed at NASA's Plum Brook Station in Sandusky, Ohio.",16,6
"RT @Koolbeck: Beautiful transit of Venus - worth your time to look at it. A  fantastic sense of scale...  photo http://t.co/PvGH5zJP",5,0
"Frank Wilson on the left was a key player working with Terry Petersen for planning and execution of the NASA Now shows. http://t.co/2VHEjfIR",4,2
"Terry Petersen led production team: best National/Instructional Program/Series Emmy. NASA Educational prog for schools. http://t.co/OcoBZgrH",7,2
"This is an Emmy - I never held one before! Congratulations to NASA Glenn's NASA Now production team (Explorer Schools). http://t.co/TZLWNIcV",99,26
"Yes, the Words With Friends invite was an automatic one from a couple inadvertent keystrokes. Many requests that I won't be able to accept.",5,1
"RT @psyclechick: @Astro_Box did your words with friends account just get seriously spammed by ppl after that tweet?! lol",1,0
"Another view of the Max Q band. Shuttlebration celebrated the arrival of the Explorer shuttle mockup to Space Center H. http://t.co/yIUPTJJm",2,4
"My view at Shuttlebration. Drew Feustel shown rocking on the guitar. I filled in as guest keyboardist. Fun had by all. http://t.co/2tyk4RDA",3,3
"A close-up view of the trophy inscription. http://t.co/clwiB7Oj",1,4
"Catching up on my tweets: I saw this unusual trophy at Washington DC, NASA HQ last week. Congratulations to the team!!! http://t.co/LJHEFirl",3,2
"Here's another view from the side. The shuttle mockup is enroute to Clear Lake (JSC). It arrives this afternoon. http://t.co/2O1xW1TA",35,10
"Steve Robinson and I were flying the T-38 and noticed this unusual sight in the gulf. Not something you see every day. http://t.co/NAoFxutG",147,41
"Several ???s about #YurisNight at @GLScienceCtr. On Apr 7 at 8 pm. Food, drink, dancing, costumes &amp; space trivia. See http://t.co/lzYfdIfT",4,2
"@GLScienceCtr We helped with their John Glenn celebration in February and next month many of us will support their Yuri's Night event.",0,1
"@GLScienceCtr GLSC regularly hosts space exploration milestone events - recent 50th anniv celebrations: John Glenn, Yuri Gagarin, etc.",1,0
"@GLScienceCtr GLSC houses our official NASA Glenn visitor's center and shares many activities promoting STEM education and NASA's mission.",0,0
"@GLScienceCtr The Great Lakes Science Center downtown Cleveland is a strong partner with our education and outreach team here at NASA Glenn.",0,0
"@NachoDonut not true! We are hiring a new astro group soon. NASA's Shuttle has retired, but we're building new vehicles, opening new doors.",1,0
"Reps from NASA Glenn Research Center have a couple of booths here at the Big Ten Career Expo! Check it out if you're in town. #Big10expo",5,2
"I'm at the Big Ten career Expo here in Indianapolis. Lots of college students and alumni looking for career opportunities. @big10careerexpo",7,0
"Senator Glenn and Annie Glenn have arrived. We are now headed to lunch. I had a nice picture to go with this, but too big to send!",5,0
"We are getting ready to start our first everNASA Glenn Tweet up. Excitement in the air!",9,3
"Correction to last: 2nd wave of Tweetup Q and A will include 3 Ohio astronauts: two 'Penguins' of 1998 class and one 'Bug' of 2000 class.",4,1
"Tweetup Q & A after program: 1st wave will include John Glenn, Charlie Bolden, & Ray Lugo. 2nd will have 3 astronauts from Class of 1998 ...",5,1
"First-ever NASA Glenn Tweetup is coming together nicely. The day's activities (Mar 2) will be interesting for all. Main program at Wolstein.",9,1
"Rick Linnehan spotted at OSU too! He joined me & Mark Kelly (speaker at the gala) for a visit after the event tonight. http://t.co/LUCio4ME",3,0
"Several of my fellow astronauts supported NASA Future Forum here at OSU. Leland Melvin and John Grunsfeld among them. http://t.co/HMxrNpBE",7,1
"Ray Lugo, Director of NASA Glenn Research Center, introduces John Glenn and NASA Administrator Charlie Bolden. http://t.co/h3emcRa7",6,3
"NASA Future Forum panel includes John Glenn himself, NASA Administrator Charlie Bolden and new astronaut Serena Aunon. http://t.co/qUS4lqdA",6,5
"Ohio State University is hosting Future Forum: a fabulous conference including celebration of John Glenn's first orbits exactly 50 years ago",10,1
"Here's an excellent photo of CoNNeCT (SCAN Testbed) departing the NASA Glenn Research Center on February 13th! http://t.co/xEonaUq5",5,1
"RT @Astro_Clay: NASA lost a true hero today; thank you Janice Voss for your service to our Country and our Space Program...Godspeed.",31,0
"OK Tweeting friends!! Great news! Our first-ever NASA Glenn Tweetup will occur March 2, in conjunction with our John Glenn 50th celebration!",37,4
"SCAN leaves Glenn RC on 13 Feb headed direct to Japan and will launch on Japanese H-II rocket for robotic installation onto the ISS truss.",4,2
"It features Software Defined Radios that enable multiple apps for comm, networking & navigation.  Hi tech stuff helps human exploration too.",2,0
"Cool factoid: Glenn RC partnered w Harris Corp, Gen Dyn and JPL to develop $100M SCAN Testbed, next generation in Space Comm & Navigation.",3,0
"The event will be held on March 2: we are partnering with Cleveland State University to conduct a multimedia program at the Wolstein Center.",3,0
"John Glenn himself will be speak, along with many leaders from around the country, to celebrate and reflect on this enormous achievement!",4,2
"We have an exciting mission at NASA Glenn as we plan a spectacular event celebrating the 50th anniversary of John Glenn's historic orbit.",9,1
"Cool video of Cady Coleman playing flute from space in duet with Ian Anderson (Jethro Tull). http://t.co/O4cNIMqq",41,15
"We toured exhibits stored in the NASA Glenn outreach collection - here's a space suit used in filming of Armageddon. http://t.co/6spWlatS",3,0
"RT @Astro_Cady: Presented photo of @jethrotull Space Duet Flute to Rock ann Roll Hall of Fame with @Astro_Box. Rock on @ISS and @r http: ...",26,0
"March 1st is a very special date for our NASA Glenn Research Center because we renamed our lab (from Lewis to Glenn) on March 1, 1999!",5,0
